englishName,monoNameIndex,internalName,nameTag,pickupSize,nameStrId,descriptionStrId,categoryStrId,locationStrId,unitStrId,sizeStrId,isRare,ignoresHole,volume,isCollectible,pickupVolumePenalty,pickupVolume
Company Sign,449,BUILKANBAN05_E,,6026,OT_OBJ_0450,OT_CMM_0450,OT_CTG_062,OT_MPN_059,UI_SYS_057,UI_NIC_016,FALSE,FALSE,11.4588,TRUE,0.8,9.16704
Lion Fountain,450,LION01_F,,9089,OT_OBJ_0451,OT_CMM_0451,OT_CTG_078,OT_MPN_053,UI_SYS_065,UI_NIC_017,FALSE,FALSE,39.32612,TRUE,0.8,31.460896
Lion Paw,451,LION02_F,,2580,OT_OBJ_0452,OT_CMM_0452,OT_CTG_078,OT_MPN_053,UI_SYS_058,UI_NIC_015,FALSE,FALSE,0.8996571,TRUE,0.8,0.71972568
Soccer Goal,452,SOCCERGOAL_E,,8556,OT_OBJ_0453,OT_CMM_0453,OT_CTG_015,OT_MPN_052,UI_SYS_059,UI_NIC_017,FALSE,FALSE,32.80128,TRUE,0.8,26.241024
Cardboard Carton,453,CARTON04_D,,2650,OT_OBJ_0454,OT_CMM_0454,OT_CTG_019,OT_MPN_044,UI_SYS_064,UI_NIC_015,FALSE,FALSE,0.9744157,TRUE,0.8,0.77953256
Color TV,454,TV01_C,,867,OT_OBJ_0455,OT_CMM_0455,OT_CTG_024,OT_MPN_037,UI_SYS_059,UI_NIC_013,FALSE,TRUE,0.03416436,TRUE,0.8,0.027331488
Cell Phone,455,KETAI02_B,,103,OT_OBJ_0456,OT_CMM_0456,OT_CTG_029,OT_MPN_033,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.0000588,TRUE,0.8,0.00004704
Alarm Clock,456,CLOCK01_B,,316,OT_OBJ_0457,OT_CMM_0457,OT_CTG_023,OT_MPN_037,UI_SYS_059,UI_NIC_011,FALSE,FALSE,0.001665784,TRUE,0.8,0.0013326272
Bank Sign,457,BUILKANBAN06_E,,26655,OT_OBJ_0458,OT_CMM_0458,OT_CTG_062,OT_MPN_059,UI_SYS_057,UI_NIC_019,FALSE,FALSE,991.632,TRUE,0.8,793.3056
Telephone,458,TELEPHONE01_C,,528,OT_OBJ_0459,OT_CMM_0459,OT_CTG_029,OT_MPN_039,UI_SYS_059,UI_NIC_012,FALSE,FALSE,0.007740662,TRUE,0.8,0.0061925296
Toaster,459,TOASTER_C,,585,OT_OBJ_0460,OT_CMM_0460,OT_CTG_008,OT_MPN_043,UI_SYS_059,UI_NIC_012,FALSE,FALSE,0.01051898,TRUE,0.8,0.008415184
Walkie-Talkie,460,TRANSCEIVER_B,,199,OT_OBJ_0461,OT_CMM_0461,OT_CTG_029,OT_MPN_038,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.0004173834,TRUE,0.8,0.00033390672
Frying Pan,461,FRYPAN01_B,,661,OT_OBJ_0462,OT_CMM_0462,OT_CTG_008,OT_MPN_036,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.01512949,TRUE,0.8,0.012103592
Cowshed,462,COWSHED_G,,15521,OT_OBJ_0463,OT_CMM_0463,OT_CTG_052,OT_MPN_054,UI_SYS_057,UI_NIC_018,FALSE,FALSE,195.8093,TRUE,0.8,156.64744
Log Fence,463,SAKU07_E,,3497,OT_OBJ_0464,OT_CMM_0464,OT_CTG_058,OT_MPN_054,UI_SYS_057,UI_NIC_016,FALSE,FALSE,2.239899,TRUE,0.8,1.7919192
Rice Cooker,464,RICEJAR_C,,766,OT_OBJ_0465,OT_CMM_0465,OT_CTG_008,OT_MPN_036,UI_SYS_059,UI_NIC_012,FALSE,FALSE,0.023541,TRUE,0.8,0.0188328
Men's Clothes Sign,465,BUILKANBAN07_E,,15057,OT_OBJ_0466,OT_CMM_0466,OT_CTG_062,OT_MPN_059,UI_SYS_057,UI_NIC_018,FALSE,FALSE,178.7665,TRUE,0.8,143.0132
Jumping Bear Castle,466,BALLOON02_F,,22969,OT_OBJ_0467,OT_CMM_0467,OT_CTG_017,OT_MPN_048,UI_SYS_057,UI_NIC_019,FALSE,FALSE,634.5294,TRUE,0.8,507.62352
Beachball,467,BBALL01_B,,664,OT_OBJ_0468,OT_CMM_0468,OT_CTG_031,OT_MPN_051,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.0153664,TRUE,0.8,0.01229312
Teddy Bear,468,BEAR01_B,,445,OT_OBJ_0469,OT_CMM_0469,OT_CTG_076,OT_MPN_033,UI_SYS_065,UI_NIC_012,FALSE,FALSE,0.004640188,TRUE,0.8,0.0037121504
Bear Cub,469,BEAR02_C,,1392,OT_OBJ_0470,OT_CMM_0470,OT_CTG_078,OT_MPN_051,UI_SYS_065,UI_NIC_013,FALSE,FALSE,0.1412443,TRUE,0.8,0.11299544
Polar Bear,470,BEAR03_D,,2804,OT_OBJ_0471,OT_CMM_0471,OT_CTG_078,OT_MPN_051,UI_SYS_065,UI_NIC_015,FALSE,FALSE,1.155461,TRUE,0.8,0.9243688
Big Bear,471,BEAR04_E,,4246,OT_OBJ_0472,OT_CMM_0472,OT_CTG_078,OT_MPN_051,UI_SYS_065,UI_NIC_016,FALSE,FALSE,4.010347,TRUE,0.8,3.2082776
Kintaro-Bear,472,BEAR05_F,,4620,OT_OBJ_0473,OT_CMM_0473,OT_CTG_048,OT_MPN_044,UI_SYS_065,UI_NIC_016,TRUE,FALSE,5.165361,TRUE,0.8,4.1322888
Carp,473,FISH01_C,,396,OT_OBJ_0474,OT_CMM_0474,OT_CTG_079,OT_MPN_042,UI_SYS_065,UI_NIC_011,FALSE,FALSE,0.003252011,TRUE,0.8,0.0026016088
Snapper,474,FISH02_B,,436,OT_OBJ_0475,OT_CMM_0475,OT_CTG_079,OT_MPN_045,UI_SYS_065,UI_NIC_012,FALSE,FALSE,0.004351375,TRUE,0.8,0.0034811
Tuna,475,FISH03_D,,1678,OT_OBJ_0476,OT_CMM_0476,OT_CTG_079,OT_MPN_055,UI_SYS_065,UI_NIC_014,FALSE,FALSE,0.2476692,TRUE,0.8,0.19813536
Salmon,476,FISH04_D,Fish,693,OT_OBJ_0477,OT_CMM_0477,OT_CTG_079,OT_MPN_042,UI_SYS_065,UI_NIC_012,FALSE,FALSE,0.01742922,TRUE,0.8,0.013943376
Bonito,477,FISH05_D,,671,OT_OBJ_0478,OT_CMM_0478,OT_CTG_079,OT_MPN_045,UI_SYS_065,UI_NIC_012,FALSE,FALSE,0.01585249,TRUE,0.8,0.012681992
Blowfish,478,FISH06_C,,515,OT_OBJ_0479,OT_CMM_0479,OT_CTG_040,OT_MPN_041,UI_SYS_065,UI_NIC_012,FALSE,FALSE,0.007160148,TRUE,0.8,0.0057281184
Stingray,479,FISH07_D,,1145,OT_OBJ_0480,OT_CMM_0480,OT_CTG_079,OT_MPN_045,UI_SYS_065,UI_NIC_013,TRUE,FALSE,0.07866649,TRUE,0.8,0.062933192
Small Fiddler Crab,480,CRAB01_B,,219,OT_OBJ_0481,OT_CMM_0481,OT_CTG_079,OT_MPN_034,UI_SYS_065,UI_NIC_011,FALSE,FALSE,0.0005543478,TRUE,0.8,0.00044347824
Fiddler Crab,481,CRAB02_D,,348,OT_OBJ_0482,OT_CMM_0482,OT_CTG_079,OT_MPN_040,UI_SYS_065,UI_NIC_011,FALSE,FALSE,0.00221635,TRUE,0.8,0.00177308
Coconut Crab,482,CRAB03_C,,444,OT_OBJ_0483,OT_CMM_0483,OT_CTG_079,OT_MPN_050,UI_SYS_065,UI_NIC_012,FALSE,FALSE,0.004583728,TRUE,0.8,0.0036669824
Horseshoe Crab,483,CRAB04_C,,505,OT_OBJ_0484,OT_CMM_0484,OT_CTG_079,OT_MPN_033,UI_SYS_065,UI_NIC_012,FALSE,FALSE,0.00674712,TRUE,0.8,0.005397696
Spider Crab,484,CRAB05_C,,600,OT_OBJ_0485,OT_CMM_0485,OT_CTG_079,OT_MPN_034,UI_SYS_065,UI_NIC_012,FALSE,FALSE,0.01134588,TRUE,0.8,0.009076704
Blue Crab,485,CRAB06_C,,348,OT_OBJ_0486,OT_CMM_0486,OT_CTG_079,OT_MPN_040,UI_SYS_065,UI_NIC_011,TRUE,FALSE,0.00221635,TRUE,0.8,0.00177308
Calf,486,COW01_D,,1249,OT_OBJ_0487,OT_CMM_0487,OT_CTG_077,OT_MPN_052,UI_SYS_065,UI_NIC_013,FALSE,FALSE,0.1020676,TRUE,0.8,0.08165408
Dairy Cow,487,COW02_E,,3197,OT_OBJ_0488,OT_CMM_0488,OT_CTG_077,OT_MPN_054,UI_SYS_065,UI_NIC_016,FALSE,FALSE,1.712157,TRUE,0.8,1.3697256
Cute Cow,488,COW03_E,,3196,OT_OBJ_0489,OT_CMM_0489,OT_CTG_077,OT_MPN_052,UI_SYS_065,UI_NIC_016,TRUE,FALSE,1.710218,TRUE,0.8,1.3681744
Ox,489,COW04_E,,5491,OT_OBJ_0490,OT_CMM_0490,OT_CTG_077,OT_MPN_054,UI_SYS_065,UI_NIC_016,FALSE,FALSE,8.672934,TRUE,0.8,6.9383472
Holy Cow,490,COW05_F,,7088,OT_OBJ_0491,OT_CMM_0491,OT_CTG_077,OT_MPN_050,UI_SYS_065,UI_NIC_017,TRUE,FALSE,18.64635,TRUE,0.8,14.91708
White Sheep,491,SHEEP01_D,,1671,OT_OBJ_0492,OT_CMM_0492,OT_CTG_077,OT_MPN_052,UI_SYS_065,UI_NIC_014,FALSE,FALSE,0.2444267,TRUE,0.8,0.19554136
Black Sheep,492,SHEEP02_D,,1621,OT_OBJ_0493,OT_CMM_0493,OT_CTG_077,OT_MPN_052,UI_SYS_065,UI_NIC_014,FALSE,FALSE,0.2231707,TRUE,0.8,0.17853656
Giraffe,493,GIRAFFE01_F,,6611,OT_OBJ_0494,OT_CMM_0494,OT_CTG_081,OT_MPN_054,UI_SYS_065,UI_NIC_016,FALSE,FALSE,15.1342,TRUE,0.8,12.10736
Crocodile,494,CROCODILE01_E,,4120,OT_OBJ_0495,OT_CMM_0495,OT_CTG_078,OT_MPN_045,UI_SYS_065,UI_NIC_016,FALSE,FALSE,3.663562,TRUE,0.8,2.9308496
Panda Ride,495,MANCAR01_D,,2991,OT_OBJ_0496,OT_CMM_0496,OT_CTG_067,OT_MPN_050,UI_SYS_059,UI_NIC_015,FALSE,FALSE,1.401145,TRUE,0.8,1.120916
Man,496,MANUSA03_D,,1654,OT_OBJ_0497,OT_CMM_0497,OT_CTG_074,OT_MPN_050,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2371721,TRUE,0.8,0.18973768
Crow,497,BIRD09_D,,688,OT_OBJ_0498,OT_CMM_0498,OT_CTG_080,OT_MPN_052,UI_SYS_070,UI_NIC_012,FALSE,FALSE,0.01706255,TRUE,0.5,0.008531275
Sparrow,498,BIRD10_C,,187,OT_OBJ_0499,OT_CMM_0499,OT_CTG_080,OT_MPN_034,UI_SYS_070,UI_NIC_010,FALSE,FALSE,0.0003450668,TRUE,0.8,0.00027605344
Dummy Hit 02,499,DUMMYHIT02_A,,5622,OT_OBJ_0500,OT_CMM_0500,,,UI_SYS_065,,FALSE,FALSE,9.307071,FALSE,0,0
Blue Girl,500,MANLADY03_D,,1502,OT_OBJ_0501,OT_CMM_0501,OT_CTG_071,OT_MPN_044,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.1775391,TRUE,0.8,0.14203128
Yellow Girl,501,MANLADY02_D,,1502,OT_OBJ_0502,OT_CMM_0502,OT_CTG_071,OT_MPN_044,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.1775391,TRUE,0.8,0.14203128
Pink Girl,502,MANLADY01_D,,1502,OT_OBJ_0503,OT_CMM_0503,OT_CTG_071,OT_MPN_044,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.1775391,TRUE,0.8,0.14203128
Doggy,503,DOG01_C,,596,OT_OBJ_0504,OT_CMM_0504,OT_CTG_076,OT_MPN_034,UI_SYS_065,UI_NIC_012,FALSE,FALSE,0.01109981,TRUE,0.8,0.008879848
Dog With Fleas,504,DOG02_C,,1101,OT_OBJ_0505,OT_CMM_0505,OT_CTG_076,OT_MPN_050,UI_SYS_065,UI_NIC_013,FALSE,FALSE,0.06997699,TRUE,0.8,0.055981592
Bulldog,505,DOG03_C,,943,OT_OBJ_0506,OT_CMM_0506,OT_CTG_076,OT_MPN_040,UI_SYS_065,UI_NIC_013,FALSE,FALSE,0.04393844,TRUE,0.8,0.035150752
Calico Cat,506,CAT01_C,,736,OT_OBJ_0507,OT_CMM_0507,OT_CTG_076,OT_MPN_041,UI_SYS_065,UI_NIC_012,FALSE,FALSE,0.0209319,TRUE,0.5,0.01046595
Tabby Cat,507,CAT02_C,,642,OT_OBJ_0508,OT_CMM_0508,OT_CTG_076,OT_MPN_034,UI_SYS_065,UI_NIC_012,FALSE,FALSE,0.01391828,TRUE,0.5,0.00695914
Siamese Cat,508,CAT03_C,,719,OT_OBJ_0509,OT_CMM_0509,OT_CTG_076,OT_MPN_050,UI_SYS_065,UI_NIC_012,TRUE,FALSE,0.01948559,TRUE,0.5,0.009742795
Black Cat,509,CAT04_D,,719,OT_OBJ_0510,OT_CMM_0510,OT_CTG_076,OT_MPN_041,UI_SYS_065,UI_NIC_012,FALSE,FALSE,0.01948558,TRUE,0.5,0.00974279
Mouse,510,RAT01_B,,111,OT_OBJ_0511,OT_CMM_0511,OT_CTG_081,OT_MPN_033,UI_SYS_065,UI_NIC_010,FALSE,FALSE,0.0000725296,TRUE,0.8,0.00005802368
Rat,511,RAT02_B,,176,OT_OBJ_0512,OT_CMM_0512,OT_CTG_081,OT_MPN_040,UI_SYS_065,UI_NIC_010,FALSE,FALSE,0.0002863512,TRUE,0.8,0.00022908096
Elephant,512,ZOU01_E,,9134,OT_OBJ_0513,OT_CMM_0513,OT_CTG_016,OT_MPN_057,UI_SYS_065,UI_NIC_017,FALSE,FALSE,39.90434,TRUE,0.8,31.923472
Mammoth,513,ZOU02_F,,14315,OT_OBJ_0514,OT_CMM_0514,OT_CTG_016,OT_MPN_057,UI_SYS_065,UI_NIC_018,FALSE,FALSE,153.6174,TRUE,0.8,122.89392
Sea Otter,514,RACCO_C,,1122,OT_OBJ_0515,OT_CMM_0515,OT_CTG_079,OT_MPN_045,UI_SYS_065,UI_NIC_013,FALSE,FALSE,0.07408621,TRUE,0.8,0.059268968
Dung Beetle,515,SCARABEE01_A,,133,OT_OBJ_0516,OT_CMM_0516,OT_CTG_081,OT_MPN_040,UI_SYS_065,UI_NIC_010,FALSE,FALSE,0.0001259517,TRUE,0.8,0.00010076136
Big Dung Beetle,516,SCARABEE02_B,,220,OT_OBJ_0517,OT_CMM_0517,OT_CTG_081,OT_MPN_040,UI_SYS_065,UI_NIC_011,FALSE,FALSE,0.0005627872,TRUE,0.8,0.00045022976
Giant Dung Beetle,517,SCARABEE03_C,,378,OT_OBJ_0518,OT_CMM_0518,OT_CTG_081,OT_MPN_040,UI_SYS_065,UI_NIC_011,TRUE,FALSE,0.002830128,TRUE,0.8,0.0022641024
Beetle Fight,518,GSWING01_B,,209,OT_OBJ_0519,OT_CMM_0519,OT_CTG_016,OT_MPN_034,UI_SYS_065,UI_NIC_011,FALSE,FALSE,0.0004822305,TRUE,0.8,0.0003857844
Pigeon,519,BIRD02_B,,357,OT_OBJ_0520,OT_CMM_0520,OT_CTG_080,OT_MPN_040,UI_SYS_070,UI_NIC_011,FALSE,FALSE,0.002382952,TRUE,0.5,0.001191476
Chicken,520,BIRD03_C,,895,OT_OBJ_0521,OT_CMM_0521,OT_CTG_080,OT_MPN_051,UI_SYS_070,UI_NIC_013,FALSE,FALSE,0.03754414,TRUE,0.8,0.030035312
Shopper,521,MANSHOPPIN01_D,,1374,OT_OBJ_0522,OT_CMM_0522,OT_CTG_072,OT_MPN_041,UI_SYS_060,UI_NIC_013,FALSE,FALSE,0.1360058,TRUE,0.8,0.10880464
Chubby Housewife,522,MANSHOPPIN02_D,,1760,OT_OBJ_0523,OT_CMM_0523,OT_CTG_072,OT_MPN_041,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2857897,TRUE,0.8,0.22863176
Eagle,523,BIRD06_D,,1511,OT_OBJ_0524,OT_CMM_0524,OT_CTG_080,OT_MPN_044,UI_SYS_070,UI_NIC_014,FALSE,FALSE,0.1806312,TRUE,0.8,0.14450496
Crow,524,BIRD07_C,,688,OT_OBJ_0525,OT_CMM_0525,,,UI_SYS_070,,FALSE,FALSE,0.01710127,FALSE,0.5,0.008550635
Sparrow,525,BIRD08_B,,187,OT_OBJ_0526,OT_CMM_0526,,,UI_SYS_070,,FALSE,FALSE,0.0003431312,FALSE,0.8,0.00027450496
Toy Dog,526,DOG04_C,,408,OT_OBJ_0527,OT_CMM_0527,OT_CTG_076,OT_MPN_040,UI_SYS_065,UI_NIC_012,FALSE,FALSE,0.003581208,TRUE,0.8,0.0028649664
Cymbal Monkey,527,MONKEY01_B,,467,OT_OBJ_0528,OT_CMM_0528,OT_CTG_076,OT_MPN_034,UI_SYS_065,UI_NIC_012,FALSE,FALSE,0.005335594,TRUE,0.8,0.0042684752
Golf Nut,528,MANOSAN01_D,,1666,OT_OBJ_0529,OT_CMM_0529,OT_CTG_072,OT_MPN_051,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2421189,TRUE,0.8,0.19369512
Snoozing Momma,529,MANOBAN01_D,,1333,OT_OBJ_0530,OT_CMM_0530,OT_CTG_072,OT_MPN_043,UI_SYS_060,UI_NIC_013,FALSE,FALSE,0.1240685,TRUE,0.8,0.0992548
Grandpa,530,MANGSAN01_D,,1571,OT_OBJ_0531,OT_CMM_0531,OT_CTG_072,OT_MPN_043,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2033714,TRUE,0.8,0.16269712
Great Grandpa,531,MANGSAN02_D,,1800,OT_OBJ_0532,OT_CMM_0532,OT_CTG_072,OT_MPN_051,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.305856,TRUE,0.8,0.2446848
Schoolgirl,532,MANJOSHI01_D,,1380,OT_OBJ_0533,OT_CMM_0533,OT_CTG_071,OT_MPN_043,UI_SYS_060,UI_NIC_013,FALSE,FALSE,0.1376101,TRUE,0.8,0.11008808
Tall Schoolgirl,533,MANJOSHI02_D,,1658,OT_OBJ_0534,OT_CMM_0534,OT_CTG_071,OT_MPN_052,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2387917,TRUE,0.8,0.19103336
Tall Schoolboy,534,MANDANSHI01_D,,1753,OT_OBJ_0535,OT_CMM_0535,OT_CTG_071,OT_MPN_052,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2824785,TRUE,0.8,0.2259828
Schoolboy,535,MANDANSHI02_D,,1555,OT_OBJ_0536,OT_CMM_0536,OT_CTG_071,OT_MPN_052,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.1971982,TRUE,0.8,0.15775856
Fat Schoolboy,536,MANDANSHI03_D,,1850,OT_OBJ_0537,OT_CMM_0537,OT_CTG_071,OT_MPN_052,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.3315818,TRUE,0.8,0.26526544
Short Schoolboy,537,MANDANSHI04_D,,1250,OT_OBJ_0538,OT_CMM_0538,OT_CTG_071,OT_MPN_052,UI_SYS_060,UI_NIC_013,FALSE,FALSE,0.1024349,TRUE,0.8,0.08194792
Businessman,538,MANSUIT01_D,Brown Bag,1809,OT_OBJ_0539,OT_CMM_0539,OT_CTG_073,OT_MPN_043,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.3100747,TRUE,0.8,0.24805976
Tall Businessman,539,MANSUIT02_D,Brown Shirt,1961,OT_OBJ_0540,OT_CMM_0540,OT_CTG_073,OT_MPN_053,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.3954168,TRUE,0.8,0.31633344
Cranky Guy,540,MANOSAN02_D,,1885,OT_OBJ_0541,OT_CMM_0541,OT_CTG_072,OT_MPN_051,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.3512256,TRUE,0.8,0.28098048
Big Guy,541,MANOSAN03_D,,1648,OT_OBJ_0542,OT_CMM_0542,OT_CTG_072,OT_MPN_043,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2347275,TRUE,0.8,0.187782
Busy Momma,542,MANOBAN02_D,,2002,OT_OBJ_0543,OT_CMM_0543,OT_CTG_072,OT_MPN_053,UI_SYS_060,UI_NIC_015,FALSE,FALSE,0.4206662,TRUE,0.8,0.33653296
Housewife,543,MANOBAN03_D,,1587,OT_OBJ_0544,OT_CMM_0544,OT_CTG_072,OT_MPN_043,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2095868,TRUE,0.8,0.16766944
RC Car,544,RADICON02_C,,683,OT_OBJ_0545,OT_CMM_0545,OT_CTG_066,OT_MPN_039,UI_SYS_059,UI_NIC_012,FALSE,FALSE,0.01671564,TRUE,0.8,0.013372512
Snail,545,DENDEN01_B,,98,OT_OBJ_0546,OT_CMM_0546,OT_CTG_022,OT_MPN_033,UI_SYS_065,UI_NIC_010,FALSE,FALSE,0.000049512,TRUE,0.8,0.0000396096
Boy,546,MANBOY01_C,,1270,OT_OBJ_0547,OT_CMM_0547,OT_CTG_070,OT_MPN_043,UI_SYS_060,UI_NIC_013,FALSE,FALSE,0.1072876,TRUE,0.8,0.08583008
Junior,547,MANBOY02_C,,1175,OT_OBJ_0548,OT_CMM_0548,OT_CTG_070,OT_MPN_043,UI_SYS_060,UI_NIC_013,FALSE,FALSE,0.08510097,TRUE,0.8,0.068080776
Precious,548,MANGIRL01_C,,1021,OT_OBJ_0549,OT_CMM_0549,OT_CTG_070,OT_MPN_043,UI_SYS_060,UI_NIC_013,FALSE,FALSE,0.05579884,TRUE,0.8,0.044639072
Girl,549,MANGIRL02_C,,1375,OT_OBJ_0550,OT_CMM_0550,OT_CTG_070,OT_MPN_043,UI_SYS_060,UI_NIC_013,FALSE,FALSE,0.1361187,TRUE,0.8,0.10889496
Skater Boy,550,MANSKATE01_D,,1955,OT_OBJ_0551,OT_CMM_0551,OT_CTG_066,OT_MPN_044,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.3918,TRUE,0.8,0.31344
Rollerboy,551,MANSKATE02_D,,1546,OT_OBJ_0552,OT_CMM_0552,OT_CTG_066,OT_MPN_043,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.1935742,TRUE,0.8,0.15485936
Skinny,552,MANUSA01_D,,1658,OT_OBJ_0553,OT_CMM_0553,OT_CTG_072,OT_MPN_053,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2389763,TRUE,0.8,0.19118104
American Guy,553,MANUSA02_D,,2371,OT_OBJ_0554,OT_CMM_0554,OT_CTG_072,OT_MPN_053,UI_SYS_060,UI_NIC_015,FALSE,FALSE,0.698111,TRUE,0.8,0.5584888
Storekeeper,554,MANMASTER01_D,,1781,OT_OBJ_0555,OT_CMM_0555,OT_CTG_073,OT_MPN_043,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2962722,TRUE,0.8,0.23701776
Grandma,555,MANMASTER02_D,,1570,OT_OBJ_0556,OT_CMM_0556,OT_CTG_072,OT_MPN_043,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2026838,TRUE,0.8,0.16214704
Farmer,556,MANFARM01_D,,2059,OT_OBJ_0557,OT_CMM_0557,OT_CTG_052,OT_MPN_043,UI_SYS_060,UI_NIC_015,FALSE,FALSE,0.4575641,TRUE,0.8,0.36605128
Fisherman,557,MANFISHIN01_D,,1666,OT_OBJ_0558,OT_CMM_0558,OT_CTG_072,OT_MPN_042,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2423988,TRUE,0.8,0.19391904
Chubby Fisherman,558,MANFISHIN02_D,,1888,OT_OBJ_0559,OT_CMM_0559,OT_CTG_072,OT_MPN_045,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.352736,TRUE,0.8,0.2821888
Outfielder,559,MANPLAYER01_D,,1840,OT_OBJ_0560,OT_CMM_0560,OT_CTG_074,OT_MPN_047,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.3266826,TRUE,0.8,0.26134608
Pitcher,560,MANPLAYER02_D,,1987,OT_OBJ_0561,OT_CMM_0561,OT_CTG_074,OT_MPN_047,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.4113381,TRUE,0.8,0.32907048
Batter,561,MANPLAYER03_D,,1934,OT_OBJ_0562,OT_CMM_0562,OT_CTG_074,OT_MPN_047,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.3791899,TRUE,0.8,0.30335192
Benchwarmer,562,MANPLAYER04_D,,1782,OT_OBJ_0563,OT_CMM_0563,OT_CTG_074,OT_MPN_047,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2963746,TRUE,0.8,0.23709968
Mutsuo Hoshino,563,FAMILY01_D,,,OT_OBJ_0564,OT_CMM_0564,OT_CTG_070,,UI_SYS_060,UI_NIC_013,TRUE,FALSE,,FALSE,0.8,0
Towel Guy,564,MANSPA01_D,,1673,OT_OBJ_0565,OT_CMM_0565,OT_CTG_072,OT_MPN_053,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2452402,TRUE,0.8,0.19619216
Piggybackers,565,MANW01_E,,1985,OT_OBJ_0566,OT_CMM_0566,OT_CTG_072,OT_MPN_050,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.4096075,TRUE,0.8,0.327686
Tri-Piggybackers,566,MANW02_E,,3212,OT_OBJ_0567,OT_CMM_0567,OT_CTG_072,OT_MPN_050,UI_SYS_060,UI_NIC_016,FALSE,FALSE,1.735285,TRUE,0.38,0.6594083
Human Tower,567,MANW03_E,,4171,OT_OBJ_0568,OT_CMM_0568,OT_CTG_072,OT_MPN_050,UI_SYS_060,UI_NIC_016,TRUE,FALSE,3.800274,TRUE,0.25,0.9500685
Bikini Girl,568,MANSWIM01_D,,1377,OT_OBJ_0569,OT_CMM_0569,OT_CTG_031,OT_MPN_051,UI_SYS_060,UI_NIC_013,FALSE,FALSE,0.1367932,TRUE,0.8,0.10943456
Swimsuit Girl,569,MANSWIM02_D,,1401,OT_OBJ_0570,OT_CMM_0570,OT_CTG_031,OT_MPN_051,UI_SYS_060,UI_NIC_013,FALSE,FALSE,0.1442642,TRUE,0.8,0.11541136
Inner Tube Kid,570,MANSWIM03_D,,1300,OT_OBJ_0571,OT_CMM_0571,OT_CTG_070,OT_MPN_045,UI_SYS_060,UI_NIC_013,FALSE,FALSE,0.1151759,TRUE,0.8,0.09214072
Kickboard Boy,571,MANSWIM04_D,,1300,OT_OBJ_0572,OT_CMM_0572,OT_CTG_070,OT_MPN_051,UI_SYS_060,UI_NIC_013,FALSE,FALSE,0.1151683,TRUE,0.8,0.09213464
Surfer,572,MANSWIM05_D,,1600,OT_OBJ_0573,OT_CMM_0573,OT_CTG_074,OT_MPN_051,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2146816,TRUE,0.8,0.17174528
Wrestling Match,573,GSWING02_E,,3003,OT_OBJ_0574,OT_CMM_0574,OT_CTG_016,OT_MPN_053,UI_SYS_060,UI_NIC_016,FALSE,FALSE,1.418518,TRUE,0.8,1.1348144
Sumo Bout,574,GSWING03_E,,4040,OT_OBJ_0575,OT_CMM_0575,OT_CTG_016,OT_MPN_055,UI_SYS_060,UI_NIC_016,FALSE,FALSE,3.453094,TRUE,0.8,2.7624752
Judo Contest,575,GSWING04_E,,2600,OT_OBJ_0576,OT_CMM_0576,OT_CTG_016,OT_MPN_051,UI_SYS_060,UI_NIC_015,FALSE,FALSE,0.9205762,TRUE,0.8,0.73646096
