TEXT_ID,SPEAKER,JAPANESE,ENGLISH,FRENCH,GERMAN,ITALIAN,SPANISH
KG_O_SLC_152,王様,アサノラッシュデスラレタ。\n{^4}アーレハ気ヅカナイワ。,"Pickpocketed during the\nmorning rush hour. Very well done,{^4} too.","On nous a fait les poches\nen pleine heure de pointe, le matin. On n'a rien senti,{^4} du tout.",Wir wurden im morgendlichen\nBerufsverkehr ausgeraubt. Und wir haben es{^4} nicht einmal bemerkt.,Rubato dalle tasche sul treno\nall'ora di punta. E con grande{^4} maestria.,"Nos lo birlaron de día, en hora punta.\nY lo hicieron muy bien,{^4} todo sea dicho."
KG_O_SLC_153,王様,ドコカニアルダロウカラ、\nツイデニ巻キコンデコイヨ。,"Must be around somewhere, so\nroll it up while you're at it.","Ça doit bien être quelque part, alors\nroulez dessus si vous l'apercevez.","Es muss irgendwo da unten sein.\nRoll es doch bitte mit auf, wenn du es siehst.","Dev'essere in giro da qualche parte,\nquindi raccoglilo se lo trovi.","Debe de estar en alguna parte,\nasí que arróllalo si te lo encuentras."
KG_O_SLC_154,王様,アラビア行ッタコトアル？\n王様モマダ行ッテナインダヨネ。,Have you ever been to the Arabian\nPeninsula?{^6} {&n}We haven't either.,Avez-vous déjà été en péninsule\narabique ?{^6} {&n}Nous non plus.,Warst du schon mal auf der arabischen Halbinsel?\n{^6}{&n}Wir auch noch nicht.,Sei mai stato nella penisola araba?\nNo?{^6} {&n}Neppure noi.,¿Alguna vez has estado en\nArabia?{^6} {&n}Nosotros tampoco.
KG_O_SLC_155,王様,今日ノコロガシツイデニ\n行ケルトイイネェ。 ムリダケド。,"We hope you can visit during the day's rolling. \nLike that's possible.{^4}\nOh, yes.{^3} Almost forgot.","Nous espérons que vous pourrez y aller\npendant la journée. Comme si c'était possible.{^4}\nOh, oui.{^3} Nous avions presque oublié.","Hoffentlich kannst du uns besuchen kommen,\nwährend du rumrollst.{^4} Wenn es möglich ist.\nAch, {^3}fast hätten wir es vergessen.","Ci auguriamo che riuscirai a visitarla\ndurante il lavoro di oggi. Ma tu non ci sperare.{^4}\nOh, giusto.{^3} Quasi dimenticavamo.","Ojalá puedas ir de visita antes\nde que se acabe el tiempo. Lo cual es improbable...{^4}\nAh, sí.{^3} Se me olvidaba.\n"
KG_O_SLC_156,王様,マア、ガンバッテル王子ニ\n王様カラプレゼントヲ・・・・・,A Royal Present for the\nhardworking Prince.,Un cadeau royal\npour le Prince assidu.,Ein königliches Geschenk für den\nhart arbeitenden Prinzen.,Un regalo regale per il nostro\nzelante Principe.,Un regalo real para nuestro\ndiligente Príncipe.
KG_O_SLC_157,王様,ナンテ素敵ケイカクアッタケド、\nトチュウデアキチャイマシタ。,"That's what We were planning,\n{&a}but We got bored.","C'est ce que Nous pensions faire,\n{&a}mais comme On s'ennuyait.","Das hatten wir vor,\n{&a}aber uns wurde langweilig.","Almeno, questo è ciò che pensavamo,\n{&a}ma ci stavamo annoiando.","Eso fue lo que teníamos pensado,\n{&a}pero nos aburrimos."
KG_O_SLC_158,王様,王子ヘノプレゼントモ、\n地球ノダレカニアゲチャッタ。,We gave your present away to \nsomebody on Earth.,Nous avons donné votre cadeau \nà quelqu'un d'autre sur Terre.,Deshalb haben wir dein Geschenk\njemandem auf der Erde gegeben.,Quindi abbiamo affidato il tuo regalo\na qualcuno sulla Terra.,Le dimos tu regalo a\notro en la Tierra.
KG_O_SLC_159,王様,ドコカニアルダロウカラ、\nツイデニ巻キコンデコイヨ。,"Must be around somewhere, so\nroll it up while you're at it.","Ça doit bien être quelque part, alors\nroulez dessus si vous l'apercevez.","Es muss irgendwo da unten sein.\nRoll es doch bitte mit auf, wenn du es siehst.","Dev'essere in giro da qualche parte,\nquindi raccoglilo se lo trovi.","Debe de estar en alguna parte,\nasí que arróllalo si te lo encuentras."
KG_O_SLC_160,王様,ポーランド{^5}行ッタコトアル？{^6}\n{&n}王様ハチョクチョク行ッテル。,Have you ever been to Poland?{^6}\n{&n}We go there often.,Avez-vous déjà été en Pologne ?\n{&n}Nous y allons souvent.,Warst du schon mal in Polen?{^6}\n{&n}Wir reisen oft dorthin.,Sei mai stato in Polonia?{^6}\n{&n}Noi ci andiamo spesso.,¿Alguna vez has estado en Polonia?{^6}\n{&n}Nosotros vamos allí a menudo.
KG_O_SLC_161,王様,今日ノコロガシツイデニ\n行ケルトイイネェ。{^4} ムリダケド。,"We hope you can visit during\nthe day's rolling. Like that's possible.{^4}\nOh, yes.{^3} Almost forgot.","Nous espérons que vous pourrez y aller\npendant la journée. Comme si c'était possible.{^4}\nOh, oui.{^3} Nous avions presque oublié.","Hoffentlich kannst du uns besuchen kommen,\nwährend du rumrollst. {^4}Wenn es möglich ist.\nAch, {^3}fast hätten wir es vergessen.","Ci auguriamo che riuscirai a visitarla\ndurante il lavoro di oggi.{^4} Ma tu non ci sperare.\nOh, giusto.{^3} Quasi dimenticavamo.","Ojalá puedas ir de visita antes\nde que se acabe el tiempo. Lo cual es improbable...{^4}\nAh, sí.{^3} Se me olvidaba."
KG_O_SLC_162,王様,マア、ガンバッテル王子ニ\n王様カラプレゼントヲ・・・・・,A Royal Present for the\nhardworking Prince.,Un cadeau royal\npour le Prince assidu.,Ein königliches Geschenk für den\nhart arbeitenden Prinzen.,Un regalo regale per il nostro\nzelante Principe.,Un regalo real para nuestro\ndiligente Príncipe.
KG_O_SLC_163,王様,ナーンテ事ヲカンガエナガラ\nイヌノサンポニデカケテタラ、,That's what We were thinking\nwhile walking the dog.,C'est ce que Nous pensions\nquand Nous promenions le chien.,"Genau das dachten wir auch,\nwährend wir den Hund ausführten.","Almeno, questo è ciò che pensavamo\nportando a spasso il cane.",Eso fue lo que pensamos\nmientras paseábamos al perro.
KG_O_SLC_164,王様,ツイツイ、{^4}エイ！ッテ\n地球ニナゲチャッタ。,Couldn't help but throw it{^4}\ntowards Earth.,Nous n'avons pas pu nous empêcher{^4}\nde le jeter vers la Terre.,Ich konnte nicht anders{^4}\nals es zur Erde zu werfen.,Non abbiamo resistito e l'abbiamo{^4}\nlanciato sulla Terra.,Pero no pudimos evitar lanzarlo{^4}\na la Tierra.
KG_O_SLC_165,王様,イヌモサスガニ地球マデハ\nヨロコンデ行カナカッタネエ。,We suppose it was too much to expect\nthe dog to go fetch that far.,C'était sûrement trop loin\npour que le chien aille le chercher.,Wir haben wohl zu viel von dem Hund erwartet.\nEr hat es jedenfalls nicht wiedergebracht.,Forse era troppo pretendere\nche il cane lo andasse a riprendere.,Calculamos mal al pensar que\nel perro lo traería de vuelta.
KG_O_SLC_166,王様,ドコカニアルダロウカラ、\nツイデニ巻キコンデコイヨ。,"Must be around somewhere, so\nroll it up while you're at it.","Ça doit bien être quelque part, alors\nroulez dessus si vous l'apercevez.","Es muss irgendwo da unten sein.\nRoll es doch bitte mit auf, wenn du es siehst.","Dev'essere in giro da qualche parte,\nquindi raccoglilo se lo trovi.","Debe de estar en alguna parte,\nasí que arróllalo si te lo encuentras."
KG_O_SLC_167,王様,ロシア{^5}行ッタコトアル？{^6}\n{&n}王様ハキノウ行ッテキタ。,Have you ever been to Russia?{^6}\n{&n}We were there yesterday.,Avez-vous déjà été en Russie ?\n{&n}Nous y étions hier.,Warst du schon mal in Russland?{^6}\n{&n}Wir waren gestern dort.,Sei mai stato in Russia?{^6}\n{&n}Noi ci siamo stati ieri.,¿Alguna vez has estado en Rusia?{^6}\n{&n}Nosotros estuvimos ayer.
KG_O_SLC_168,王様,今日ノコロガシツイデニ\n行ケルトイイネェ。{^4} ムリダケド。,"We hope you can visit during\nthe day's rolling. Like that's possible.{^4}\nOh, yes.{^3} Almost forgot.","Nous espérons que vous pourrez y aller\npendant la journée. Comme si c'était possible.{^4}\nOh, oui.{^3} Nous avions presque oublié.","Hoffentlich kannst du uns besuchen kommen,\nwährend du rumrollst. {^4}Wenn es möglich ist.\nAch, {^3}fast hätten wir es vergessen.","Ci auguriamo che riuscirai a visitarla\ndurante il lavoro di oggi. Ma tu non ci sperare.{^4}\nOh, giusto.{^3} Quasi dimenticavamo.","Ojalá puedas ir de visita antes\nde que se acabe el tiempo. Lo cual es improbable...{^4}\nAh, sí.{^3} Se me olvidaba."
KG_O_SLC_169,王様,マア、ガンバッテル王子ニ\n王様カラプレゼントヲ・・・・・,A Royal Present for the\nhardworking Prince.,Un cadeau royal\npour le Prince assidu.,Ein königliches Geschenk für den\nhart arbeitenden Prinzen.,Un regalo regale per il nostro\nzelante Principe.,Un regalo real para nuestro\ndiligente Príncipe.
KG_O_SLC_170,王様,ナンテ事カンガエタンダケド、,That's what We were thinking.,C'est ce que Nous pensions.,Genau das dachten wir auch.,"Almeno, è questo che pensavamo.",Eso fue lo que pensamos.
KG_O_SLC_171,王様,カンガエタダケ。,But We didn't bother to\nactually get one.,Mais Nous ne Nous sommes pas\nembêtés à en prendre un.,"Aber dann haben wir uns nicht\ndie Mühe gemacht, eins zu kaufen.",Ma non ci siamo preoccupati\ndi comprarne uno.,Pero no nos tomamos la molestia\nde comprar uno.
KG_O_SLC_172,王様,ダケド何カオチテルヨ、\nプレゼントラシキモノガ。,But We're sure there's something\ndown there. Something that looks\nlike a present.,"Toutefois, nous sommes sûrs qu'il\ny a quelque chose ici. Quelque chose qui ressemble\nà un cadeau.","Wir sind uns aber sicher,\ndass es dort unten etwas gibt,\nwas sich als Geschenk eignet.",Comunque siamo certi che troverai\nqualcosa sulla Terra. Qualcosa\nche somiglia a un regalo.,"Eso sí, estamos convencidos de que\nahí abajo hay algo parecido a\nun regalo."
KG_O_SLC_173,王様,地球ダモン。\nアルアル。,It's Earth after all.\nThey have everything.,"C'est la Terre, après tout.\nIls ont de tout.",Das ist schließlich die Erde.\nDort gibt es alles.,"Dopotutto, è la Terra.\nE là c'è di tutto.",Es la Tierra.\nAllí tienen de todo.
KG_O_SLC_174,王様,ツイデニ巻キコンデコイヨ。,Roll it up while you're at it.,Roulez dessus si vous l'apercevez.,"Roll es doch bitte mit auf, wenn du es siehst.","Raccoglilo, se lo trovi.",Así que arróllalo si te lo encuentras.
KG_O_SLC_175,王様,モンゴル{^5}行ッタコトアル？{^6}\n{&n}王様ハキノウ行ッテキタ。,Have you ever been to Mongolia?{^6}\n{&n}We were there yesterday.,Avez-vous déjà été en Mongolie ?{^6}\n{&n}Nous y étions hier.,Warst du schon mal in der Mongolei?{^6}\n{&n}Wir waren gestern dort.,Sei mai stato in Mongolia?{^6}\n{&n}Noi ci siamo stati ieri.,¿Alguna vez has estado en Mongolia?{^6}\n{&n}Nosotros estuvimos ayer.
KG_O_SLC_176,王様,今日ノコロガシツイデニ\n行ケルトイイネェ。{^4} ムリダケド。,"We hope you can visit during\nthe day's rolling. Like that's possible.{^4}\nOh, yes.{^3} Almost forgot.","Nous espérons que vous pourrez y aller\npendant la journée. Comme si c'était possible.{^4}\nOh, oui.{^3} Nous avions presque oublié.","Hoffentlich kannst du uns besuchen kommen,\nwährend du rumrollst. {^4}Wenn es möglich ist.\nAch, {^3}fast hätten wir es vergessen.","Ci auguriamo che riuscirai a visitarla\ndurante il lavoro di oggi. Ma tu non ci sperare.{^4}\nOh, giusto.{^3} Quasi dimenticavamo.","Ojalá puedas ir de visita antes\nde que se acabe el tiempo. Lo cual es improbable...{^4}\nAh, sí.{^3} Se me olvidaba."
KG_O_SLC_177,王様,キノコニイルイトコニ\n王様カラプレゼントヲ・・・,A Royal Present for your\ncousins on the Space Mushroom.,Un cadeau royal pour vos cousins\nsur le Champignon de l'espace.,Ein königliches Geschenk für deine\nCousins auf dem Weltraumpilz.,Un regalo regale per i tuoi\ncugini sul Fungo spaziale.,Un regalo real para tus\nprimos de la Seta Espacial.
KG_O_SLC_178,王様,ナンテカンガエテタラ\n{&s}地球ニオトシチャッタ。,That's what We were thinking.\n{&s}But then We dropped it on Earth.,C'est ce que Nous pensions.\n{&s}Mais nous l'avons fait tomber sur Terre.,"Genau das dachten wir auch,\n{&s}aber dann ließen wir es auf die Erde fallen.","Almeno, è questo che pensavamo\n{&s}prima che ci cadesse sulla Terra.","Eso fue lo que pensamos,\n{&s}pero se nos cayó a la Tierra."
KG_O_SLC_179,王様,アタラシイノヨウイシタカラ、\n地球ノハ王子ニアゲルヨ。,We got a new one so\nthe one on Earth is yours.,"Nous en avons un autre,\ndonc celui sur Terre est à vous.","Wir haben ein neues gekauft,\nweshalb wir dir das auf der Erde überlassen.","Ne abbiamo preso un altro,\nper cui quello sulla Terra è tuo.","Les hemos comprado otro,\nasí que el de la Tierra es para ti."
KG_O_SLC_180,王様,ドコカニアルダロウカラ、\nツイデニ巻キコンデコイヨ。,"Must be around somewhere, so\nroll it up while you're at it.","Ça doit bien être quelque part, alors\nroulez dessus si vous l'apercevez.","Es muss irgendwo da unten sein.\nRoll es doch bitte mit auf, wenn du es siehst.","Dev'essere in giro da qualche parte,\nquindi raccoglilo se lo trovi.","Debe de estar en alguna parte,\nasí que arróllalo si te lo encuentras."
KG_O_SLC_181,王様,エスペラント、{^4}シッテル？{^6},Do you know Esperanto?{^6},Connaissez-vous l'espéranto ?{^6},Verstehst du Esperanto?{^6},Conosci l'esperanto?{^6},¿Sabes hablar esperanto?{^6}
KG_O_SLC_182,王様,王様モ宇宙エスペラント\nツクッテミヨウカナア。,"Maybe We'll invent a\nCosmic Esperanto.\nOh, yes.{^3} Almost forgot.","Peut-être qu'on pourrait inventer\nun espéranto cosmique.\nOh, oui.{^3} Nous avions presque oublié.","Vielleicht entwickeln wir\nein Cosmos-Esperanto.\nAch ja, {^3}fast hätten wir es vergessen.","Stiamo pensando di inventare\nun esperanto cosmico.\nOh, giusto.{^3} Quasi dimenticavamo.","Nosotros podríamos inventar un\nesperanto cósmico.\nAh, sí.{^3} Se me olvidaba."
KG_O_SLC_183,王様,ガンバッテル王子ニ\n王様カラプレゼント。,A Royal Present for the\nhardworking Prince.,Un cadeau royal\npour le Prince assidu.,Ein königliches Geschenk für den\nhart arbeitenden Prinzen.,Un regalo regale per il nostro\nzelante Principe.,Un regalo real para nuestro\ndiligente Príncipe.
KG_O_SLC_184,王様,ワタスノハズカシイカラ、\n{&t}地球ニオイチャイマシタ♥,"But We felt bashful about handing\nit to you, {&t}so We left it on Earth\nfor you to pick up.{#3}♥{#0}","Mais Nous n'avons pas osé vous le\ndonner, {&t}alors nous l'avons laissé sur Terre\npour que vous le preniez.{#3}♥{#0}","Wir trauten uns aber nicht,\nes dir zu überreichen, {&t}also haben wir es auf der Erde gelassen.\nDu kannst es dir dort abholen.{#3}♥{#0}","Però siamo troppo timidi per\ndartelo, {&t}quindi l'abbiamo lasciato sulla Terra\nperché tu lo raccolga.{#3}♥{#0}","Pero nos daba un poco de corte\nentregártelo, {&t}así que te lo hemos\ndejado en la Tierra.{#3}♥{#0}"
KG_O_SLC_185,王様,月ノツイデニ\n巻キコンデキテヨ。,You can roll it up while \nyou're making the Moon.,Roulez dessus pendant \nque vous ferez la Lune.,"Roll es einfach auf,\nwährend du den Mond baust.",Raccoglilo mentre\ncrei la luna.,Puedes arrollarlo mientras\ncreas la luna.
KG_O_SLC_186,王様,ナンダロウ・・・・・{^5}\n何カ、イマイチ物足リナイ。,What is it...?{^5}\nSomething's not quite there...,Qu'est-ce que c'est... ?{^5}\nIl y a quelque chose qui cloche...,Hm ... nein.{^5}\nHier passt was nicht zusammen ...,Cos'è...?{^5}\nQualcosa non quadra...,¿Qué pasa...?{^5}\nParece que falta algo...
KG_O_SLC_187,王様,ア！！ソウダ！！{^4}\nワカリマシタ！！,"Oh, yes!{^4}\nWe get it!","Oh, oui !{^4}\nNous avons compris !",Oh ja.{^4}\nDas ist es.,Giusto!{^4}\nÈ ovvio!,"¡Ah, sí!{^4}\n¡Ya lo tenemos!"
KG_O_SLC_188,王様,{#6}美味シソウ{#0} ジャナイ。{^4}\nコノ星空ハ{^4}全然美味シソウジャナイ。,It just doesn't look delicious.{^4}\nThis sky does not seem yummy at all.{^5},C'est juste que ça n'a pas l'air bon.{^4}\nCe ciel n'a pas l'air délicieux du tout.{^5},Der Himmel sieht einfach nicht lecker aus.{^4}\nAbsolut fad und geschmacklos.{^5},Non sembra delizioso.{^4}\nQuesto cielo non è affatto appetitoso.{^5},Este cielo no parece delicioso.{^4}\nNo resulta nada apetitoso.{^5}
KG_O_SLC_189,王様,ミンナオナカスイテルデショ？{^4}\nソコニ気ヅケヨ、コノヤロウ。,"Everyone is still hungry, yes?{^4}\nCan't you see that, silly?","Tout le monde a encore faim, non ?{^4}\nVous ne le voyez pas ?","Alle haben noch Hunger.{^4}\nSiehst du das denn nicht, Dummerchen?","Sono tutti affamati, no?{^4}\nNon te ne accorgi, sciocchino?","El personal sigue hambriento, ¿vale?{^4}\n¿Es que no lo ves, bobo?"
KG_O_SLC_190,王様,美味シイトイエバ{^4}\nカニ。ゼッタイカニデス。,"Speaking of delicious,{^4}\nWe say crab. Most certainly crab.","En parlant de chose délicieuse,{^4}\nNous aimerions bien du crabe. Oh oui, du crabe.",Wo wir gerade von Leckereien reden ...{^4}\nWir sehen Krebse. Ganz klar viele Krebse.,"Parlando di appetito,{^4}\nci vengono in mente i granchi. Già.","Si quieres darle sabor,{^4}\nproponemos cangrejos. Es lo mejor."
KG_O_SLC_191,王様,王様プレゼント？{^6}\nウウン・・モットナニカ・・・,Is it Our Royal Present?{^6}\nNo... Something more...,Est-ce notre cadeau royal ?{^6}\nNon... Quelque chose de plus...,Ist das unser königliches Geschenk?{^6}\nNein ... Da ist noch mehr ...,È il nostro regalo regale?{^6}\nNo... È qualcosa di più...,¿Es nuestro regalo real?{^6}\nNo... Es otra cosa...\n
KG_O_SLC_192,王様,王様プレゼント？\nウーン・・・ウ・・・・・・,Is it Our Royal Present?{^4}\nNo... Something more...,Est-ce notre cadeau royal ?{^4}\nNon... Quelque chose de plus...,Ist das unser königliches Geschenk?{^4}\nNein ... Da ist noch mehr ...,È il nostro regalo regale?{^4}\nNo... È qualcosa di più...,¿Es nuestro regalo real?{^4}\nNo... Es otra cosa...\n
KG_O_SLC_193,王様,ナニカシラ・・・・・{^5}\n何カ、イマイチ物足リナイノ。,What is it...?{^5}\nThere's something missing...,Qu'est-ce que c'est... ?{^5}\nIl manque quelque chose...,Was ist los?{^5}\nDa fehlt doch etwas ...,Che succede...?{^5}\nManca qualcosa...,¿Qué ocurre?{^5}\nFalta algo...
KG_O_SLC_194,王様,ア！！{^3}ソウヨ！！{^4}\nワカッタワ！！,Eureka!\nWe have it!,Eurêka !\nOn l'a !,Heureka!\nWir haben es!,Eureka!\nAbbiamo capito!,¡Eureka!\n¡Ya lo tenemos!
KG_O_SLC_195,王様,{#6}シンセン{#0} ジャナイ。{^5}\nコノ星空ハ{^4}トックニクサッテル！,It's not {#6}fresh{#0}.{^5}\nThis sky is spoiled already.{^5},Ce n'est pas {#6}frais{#0}.{^5}\nCe ciel est déjà gâté.{^5},"Der Himmel ist nicht {#6}frisch{#0}.{^5}\nEr fängt schon an, zu vergammeln.{^5}",Non è {#6}fresco{#0}.{^5}\nQuesto cielo è già marcio.{^5},No es {#6}fresco{#0}.{^5}\nEste cielo ya se ha echado a perder.{^5}
