englishName,monoNameIndex,pickupSize,volume,volumeRate,pickupVolumePenalty,pickupVolume,alpha,price,sort,targetCode,targetCount,parentCode,category,categoryForRank,size,isRare,semi,ride,scissor,shadow,unit,catchCountType,cowType,scream,anim,dummyHit,roll,noCrash,human,escape,matrixType,goldStar,voidMdl,wndDispPrio,diResultSnap,diThrough,thin,countStyle,creator,version
Crane (L),860,111350,43374.125,0.6999999881,0.6000000238,26024.47603,1,0,32,0,1,0,15,15,7,0,0,0,0,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Butter,861,254,0.006428042892,0.6999999881,0.8000000119,0.005142434391,1,270,26,0,1,0,7,7,2,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Morimoto Residence,862,14811,110.5842896,0.6999999881,0.6499999762,71.87978557,1,0,30,0,1,0,54,54,7,0,0,0,0,0,11,1,0,27648,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Toolbox,863,567,0.007660797797,0.6999999881,0.8000000119,0.006128638329,1,4800,18,0,1,863,29,29,3,0,0,0,1,0,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kitchen Knife,864,128,6.62E-05,0.6999999881,0.6000000238,0.00003969154362,1,0,11,0,1,0,7,7,1,0,0,0,0,0,6,1,0,55296,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Butcher's Knife,865,506,0.0009952043183,0.6999999881,0.6000000238,0.0005971226147,1,2000,12,0,1,0,7,7,3,0,0,0,0,0,6,1,0,55296,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Marmalade,866,150,0.0001150388998,0.6999999881,0.8000000119,0.00009203112123,1,150,24,0,1,0,7,7,1,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Square Plate,867,240,0.0003639999486,0.6999999881,0.5,0.0001819999743,1,3000,42,0,1,0,7,7,2,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
White Condominium,868,34734,1387.040283,1,0.6000000238,832.224203,1,0,64,0,1,0,54,54,7,0,0,0,0,0,11,1,0,30976,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soy Sauce Pack,869,56,7.46E-06,0.6999999881,0.8000000119,0.00000597012813,1,0,11,0,1,0,18,18,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Thermometer,870,49,2.54E-06,1,0.400000006,0.000001014144088,1,0,16,0,1,0,40,40,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Water Pistol,871,191,0.000184747696,0.6999999881,0.5,0.00009237384802,1,0,13,0,1,0,38,38,1,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dummy Hit 06,872,999446,0,50,0,0,1,0,9999,0,1,0,0,0,0,0,0,1,1,0,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Cherry Tree,873,686,0.008485618047,0.5,0.5,0.004242809024,1,0,22,0,1,0,26,26,3,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cucumber Plant,874,853,0.01625252888,0.5,0.5,0.008126264438,1,0,23,0,1,0,26,26,4,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Eggplant,875,853,0.01625252888,0.5,0.5,0.008126264438,1,0,24,0,1,0,26,26,4,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rice Cake,876,352,0.007897206582,0.6999999881,0.5,0.003948603291,1,0,40,0,1,0,5,5,2,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Bear Carving,877,840,0.01554773655,0.6999999881,0.5,0.007773868274,1,30000,22,0,1,0,19,19,4,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0
Stamp,878,20,8.93E-07,0.6999999881,2.099999905,0.000001875352302,1,0,18,0,1,0,24,24,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"Karaoke Building ""O""",879,9212,71.67983246,1,0.6000000238,43.00790118,1,0,23,0,1,0,55,55,6,0,0,0,1,0,19,1,0,34560,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Karaoke Building ""Ke""",880,9212,71.67983246,1,0.6000000238,43.00790118,1,0,24,0,1,0,55,55,6,0,0,0,1,0,19,1,0,34560,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Red Kerosene Tank,881,795,0.03009551577,1,0.8000000119,0.02407641298,1,0,16,0,1,0,18,18,3,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cow Umbrella,882,5610,1.849888682,0.5,0.200000003,0.369977742,1,0,38,0,1,0,30,30,12,1,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0
Dishwashing Liquid,883,332,0.001546348911,0.6999999881,0.8000000119,0.001237079147,1,100,21,0,1,0,9,9,2,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hasegawa Residence,884,13492,77.16477203,0.6999999881,0.6000000238,46.29886506,1,0,30,0,1,0,54,54,7,0,0,0,0,0,11,1,0,27648,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kurosaki Residence,885,15898,126.2508316,0.6999999881,0.6000000238,75.75050197,1,0,30,0,1,0,54,54,7,0,0,0,0,0,11,1,0,27904,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Soy Sauce Bottle,886,269,0.000613267126,0.6999999881,0.6000000238,0.0003679602902,1,0,18,0,1,0,7,7,2,0,1,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Noguchi Residence,887,15836,124.7735062,0.6999999881,0.6000000238,74.86410667,1,0,30,0,1,0,54,54,7,0,0,0,0,0,11,1,0,27392,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hot Air Balloon,888,29918,327.9910278,0.2318000048,0.400000006,131.1964131,1,0,11,0,1,0,68,68,7,0,0,0,1,0,14,1,0,34048,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Dummy Hit 05,889,999126,0,0.6999999881,0,0,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Deluxe Fridge,890,2235,0.3507538438,0.6999999881,0.6000000238,0.2104523146,1,60000,23,0,1,0,36,36,5,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Old Magazines,891,390,0.001553999842,1,0.5,0.0007769999211,1,10,24,0,8,0,8,8,2,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Paperback,892,139,7.10E-05,1,0.5,0.00003550228939,1,0,21,0,1,0,10,10,1,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bird Illustrations,893,358,0.001206563436,1,0.5,0.0006032817182,1,0,33,0,1,0,10,10,2,0,0,0,1,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Japanese Dictionary,894,270,0.000516799977,1,0.5,0.0002583999885,1,0,20,0,1,0,10,10,2,0,0,0,1,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Math Workbook,895,162,0.0001124375121,1,0.5,0.00005621875607,1,0,12,0,1,0,10,10,1,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
Kanji Workbook,896,162,0.0001124374976,1,0.5,0.0000562187488,1,0,12,0,1,0,10,10,1,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
Comic,897,287,0.0006215999601,1,0.5,0.0003107999801,1,470,21,0,1,0,10,10,2,0,0,0,1,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Red Helicopter,898,9102,15.79700661,0.6999999881,0.400000006,6.318802737,1,0,64,0,1,0,66,66,6,0,0,1,1,0,14,1,0,19712,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Prop Plane,899,20094,212.4158783,0.6999999881,0.5,106.2079391,1,0,45,0,1,0,79,79,7,0,0,1,1,0,14,1,0,19968,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Diary,900,194,0.0001938000205,1,0.5,0.00009690001025,1,0,11,0,1,0,10,10,1,0,0,0,1,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Drainboard,901,1722,0.05255559459,1,0.5,0.0262777973,1,0,33,0,1,0,23,23,5,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Newspaper,902,215,0.000261285837,0.6999999881,0.5,0.0001306429185,1,100,20,0,1,0,24,24,2,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Leaflet,903,288,6.24E-05,2,0.25,0.00001559249904,1,10,22,0,1,0,24,24,2,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Weekly Magazine,904,300,0.0007109157741,1,0.5,0.0003554578871,1,330,10,0,1,0,10,10,2,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Caramel Box,905,113,4.59E-05,1,0.6000000238,0.00002754001216,1,0,45,0,1,0,4,4,1,0,0,0,0,0,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
Caramel,906,44,3.72E-06,1,0.8000000119,0.000002976322729,1,0,44,0,1,0,4,4,0,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
Blue White Beach Umbrella,907,5610,1.849888206,0.5,0.200000003,0.3699776466,1,0,34,0,1,0,30,30,12,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Colorful Beach Umbrella,908,5610,1.849888206,0.5,0.200000003,0.3699776466,1,0,35,0,1,0,30,30,12,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pencil Sharpener,909,262,0.0005662756739,0.6999999881,0.6000000238,0.0003397654179,1,0,35,0,1,0,11,11,2,0,1,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
B Pencil,910,43,1.76E-06,0.6999999881,0.400000006,0.0000007056071914,1,0,21,0,1,0,11,11,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
H Pencil,911,41,1.51E-06,0.6999999881,0.400000006,0.0000006031119118,1,0,22,0,1,0,11,11,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Kettle,912,729,0.01016201265,0.6999999881,0.5,0.005081006326,1,1800,38,0,1,0,6,6,3,0,0,0,1,0,19,1,0,59392,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Rich Haul Flag #3,913,5937,5.47973299,0.6999999881,0.5,2.739866495,1,0,25,0,1,0,53,53,12,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rich Haul Flag #4,914,7123,9.463829994,0.6999999881,0.5,4.731914997,1,0,26,0,1,0,53,53,6,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Oil Tanker,915,215105,260573.2188,0.5,0.5,130286.6094,1,0,32,0,1,0,50,50,7,0,0,0,0,0,13,1,0,25856,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Wooden Bench,916,1840,0.1959051192,0.6999999881,0.6000000238,0.1175430762,1,8500,24,0,1,0,37,37,5,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Photo Booth,917,3459,1.733759761,0.6999999881,0.8000000119,1.387007829,1,0,41,0,1,0,22,22,12,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
D Battery,918,98,4.01E-05,0.6999999881,0.8000000119,0.0000321165285,1,0,13,0,1,0,50,50,1,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
9-Volt Battery,919,74,1.76E-05,1,0.8000000119,0.0000140422739,1,0,12,0,1,0,50,50,1,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Storm Cloud,920,200160,1000540.938,0.6999999881,0.6000000238,600324.5864,1,0,18,0,1,0,82,82,7,0,0,0,0,7,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,0
Oni Island,921,226850,0,0.6999999881,0.5,0,1,0,9999,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Abalone Island,922,394737,1288214.125,0.6999999881,0.400000006,515285.6577,1,0,67,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cockle Island,923,278471,565345.4375,0.6999999881,0.5,282672.7188,1,0,61,0,1,0,64,64,7,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Starfish Island,924,194912,193861.4688,0.6999999881,0.5,96930.73438,1,0,58,0,1,0,64,64,7,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tsunami Island,925,48412,2970.504639,0.6999999881,0.5,1485.252319,1,0,55,0,1,0,64,64,7,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Top Shell Island,926,541935,3988070.75,0.6999999881,0.5,1994035.375,1,0,44,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Anchor Island,927,133220,0,0.6999999881,0.6000000238,0,1,0,16,0,1,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Manmade Island,928,311705,792880.8125,0.6999999881,0.5,396440.4063,1,0,43,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Traffic Signal,929,6341,8.010449409,0.6999999881,0.6000000238,4.806269837,1,0,27,0,1,0,59,59,6,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pedestrian Signal,930,2722,0.5282224417,0.6999999881,0.5,0.2641112208,1,0,26,0,1,0,59,59,5,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Goldfish,931,371,0.001337951864,0.6999999881,0.5,0.0006689759321,1,0,15,0,1,0,44,44,2,0,1,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Teahouse,932,14534,96.46559906,0.6999999881,0.6000000238,57.87936174,1,0,44,0,1,0,55,55,7,0,0,0,0,0,11,1,0,27904,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Teahouse Banner,933,2195,0.2769373655,0.6999999881,0.5,0.1384686828,1,0,33,0,1,0,61,61,5,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fossil,934,5838,8.337229729,0.6999999881,0.8000000119,6.669783882,1,0,23,0,1,0,32,32,12,0,0,0,0,0,19,1,0,5632,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ammonite,935,2987,1.1169101,0.6999999881,0.8000000119,0.8935280933,1,120000,22,0,1,0,32,32,5,0,0,0,0,0,19,1,0,2304,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Survey Marker,936,424,0.0008022806724,2,0.200000003,0.0001604561369,1,0,18,0,1,0,40,40,3,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rock,937,311,0.0005071513006,2.5,0.3199999928,0.0001622884125,1,0,15,0,1,0,49,49,2,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Black Rock,938,455,0.001090338686,3.5,0.2199999988,0.0002398745097,1,0,16,0,1,0,49,49,3,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Big Rock,939,737,0.005459424108,3,0.2599999905,0.001419450216,1,14,17,0,1,0,49,49,3,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Small Iceberg,940,146503,222271.5938,0.6999999881,0.400000006,88908.63882,1,0,31,0,1,0,36,36,7,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pointy Iceberg,941,294952,894147.875,0.6999999881,0.5,447073.9375,1,0,32,0,1,0,36,36,7,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Big Iceberg,942,1314497,158075712,0.6999999881,0.5,79037856,1,0,34,0,1,0,36,36,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Oni Rock,943,195223,0,0.6999999881,0.8000000119,0,1,0,9999,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fried Rice,944,757,0.01365680899,0.6000000238,0.6000000238,0.008194085722,1,650,50,0,1,0,3,3,3,0,0,0,0,0,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Roast Pork,945,1282,0.08835063875,0.6999999881,0.8000000119,0.07068051205,1,5000,50,0,1,0,3,3,4,0,0,0,1,0,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Ramen,946,465,0.002643148648,0.6999999881,0.5,0.001321574324,1,600,54,0,1,0,3,3,3,0,0,0,0,0,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Eggplant,947,178,0.0001789849775,0.6999999881,0.6000000238,0.0001073909908,1,0,14,0,1,0,1,1,1,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Tomato,948,165,9.58E-05,0.6999999881,0.400000006,0.00003831685811,1,0,13,0,1,0,1,1,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Cucumber,949,109,0.0007506990805,1,0.400000006,0.0003002796367,1,0,12,0,1,0,1,1,1,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Cutting Board,950,431,0.00252131233,1,0.6000000238,0.001512787458,1,680,13,0,1,0,7,7,3,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Children At Play Sign,951,1435,0.09290160239,0.6000000238,0.6000000238,0.05574096365,1,8000,11,0,1,0,59,59,4,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tire,952,1149,0.02385544032,1,0.3000000119,0.00715663238,1,0,11,0,1,0,65,65,4,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Winners' Podium,953,2247,0.6674619317,0.6999999881,0.6499999762,0.4338502397,1,10000,31,0,1,0,45,45,5,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pizza,954,426,0.003239165293,0.6999999881,0.8000000119,0.002591332273,1,1800,32,0,1,0,3,3,3,0,0,0,0,0,9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Price Tag 980 Yen,955,730,0.01673437655,0.6999999881,0.6000000238,0.01004062633,1,980,16,0,1,0,55,55,3,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Price Tag 198 Yen,956,753,0.02513543516,0.6999999881,0.6499999762,0.01633803226,1,198,16,0,1,0,55,55,3,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wall (Short),957,5469,0,8,0.07999999821,0,1,0,9999,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cow Cone,958,1500,0.001769006718,1.59958005,0.009999999776,0.00001769006678,1,0,33,0,1,0,39,39,4,1,0,0,1,0,6,1,0,10496,2,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0
Carrot,959,570,0.006723581348,0.5,0.400000006,0.002689432579,1,60,11,0,1,0,1,1,3,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Display Menu,960,1688,0.1260000318,0.6999999881,0.5,0.06300001591,1,1200,15,0,1,0,62,62,5,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ramen Sign,961,1794,0.3543750644,0.6999999881,0.6000000238,0.2126250471,1,0,34,0,1,0,61,61,5,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wok,962,961,0.02327291295,0.6999999881,0.5,0.01163645647,1,2300,58,0,1,0,7,7,4,0,0,0,0,0,19,1,0,59392,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Birthday Cake,963,797,0.01594905742,0.6999999881,0.6000000238,0.009569434829,1,3000,24,0,1,0,45,45,3,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Bullet Train Front,964,24871,275.0142212,1,0.6000000238,165.0085393,1,0,51,0,1,0,66,66,7,0,0,1,0,0,4,1,0,26880,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bullet Train Rear,965,22617,248.0587006,1,0.6000000238,148.8352263,1,0,52,0,1,0,66,66,7,0,0,1,0,0,4,1,0,26880,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Shortcake,966,513,0.005664449651,0.6999999881,0.6000000238,0.003398669926,1,300,80,0,1,0,4,4,3,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Wedding Cake,967,3617,2.458216429,0.6999999881,0.6999999881,1.720751471,1,0,25,0,1,0,45,45,12,0,0,0,1,0,19,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Cooler,968,969,0.02385072969,1,0.5,0.01192536484,1,3100,30,0,1,0,18,18,4,0,0,0,1,0,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Café,969,11305,45.40203094,0.6999999881,0.6000000238,27.24121965,1,0,38,0,1,0,55,55,6,0,0,0,0,0,11,1,0,28160,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Food Sample,970,1765,0.144151926,0.6999999881,0.5,0.07207596302,1,0,24,0,1,0,19,19,5,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Umbrella Shop,971,12776,65.51858521,0.6999999881,0.6000000238,39.31115269,1,0,45,0,1,0,55,55,7,0,0,0,0,0,11,1,0,28416,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Umbrella Shop Sign,972,1149,0.03981397301,0.6999999881,0.5,0.0199069865,1,17000,18,0,1,0,61,61,4,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tulip Bouquet,973,948,0.02236224338,0.6000000238,0.5,0.01118112169,1,3000,26,0,6,0,45,45,4,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Flower Bouquet,974,874,0.01751185209,0.6000000238,0.5,0.008755926043,1,3000,27,0,5,0,45,45,4,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hydrangea,975,1358,0.07879413664,0.4635500014,0.6000000238,0.04727648386,1,0,56,0,1,0,27,27,4,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Flowers,976,1156,0.04863891006,0.6999999881,0.6000000238,0.02918334719,1,0,85,0,1,0,27,27,4,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Blue Flower Pot,977,465,0.002114312723,0.6999999881,0.400000006,0.0008457251019,1,4000,82,0,1,0,27,27,3,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Red Flower Pot,978,396,0.001631617197,0.6999999881,0.5,0.0008158085984,1,3500,81,0,1,0,27,27,2,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Brown Flower Basket,979,491,0.003111646743,0.6999999881,0.5,0.001555823372,1,4000,83,0,1,0,27,27,3,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
White Flower Basket,980,493,0.003143089823,0.6999999881,0.5,0.001571544912,1,4000,83,0,1,0,27,27,3,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Microphone Stand,981,1701,0.1548386365,0.6999999881,0.6000000238,0.0929031856,1,0,20,0,1,0,28,28,5,0,0,0,1,0,6,1,0,50688,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Spotlight,982,2588,0.4540215135,0.6999999881,0.5,0.2270107567,1,0,28,0,1,0,34,34,5,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ground Spotlight,983,683,0.00836842414,0.6999999881,0.5,0.00418421207,1,0,27,0,1,0,34,34,3,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TV Camera,984,2775,0.6715810895,0.6999999881,0.6000000238,0.4029486697,1,0,44,0,1,0,22,22,5,0,0,0,1,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Flea Market,985,1669,0.1219127923,0.6999999881,0.5,0.06095639616,1,1200,25,0,1,0,61,61,5,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Peach,986,251,0.0004168345768,0.6999999881,0.5,0.0002084172884,1,0,30,0,1,0,2,2,2,0,0,0,0,0,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Onigiri (Rice Ball),987,160,0.0001124964037,0.6999999881,0.5,0.00005624820187,1,0,30,0,1,0,5,5,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Big Peach,988,1005,0.02659304626,0.6999999881,0.5,0.01329652313,1,0,30,0,1,0,2,2,4,0,0,0,0,0,19,1,0,50688,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Pear,989,246,0.006125525571,0.6999999881,0.5,0.003062762786,1,0,20,0,1,0,2,2,2,0,0,0,0,0,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Big Pear,990,369,0.001323113684,0.6999999881,0.5,0.0006615568418,1,200,20,0,1,0,2,2,2,0,0,0,0,0,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
